"Location","Theatre","Movie","Movie_Rating","Star_Rating","Show_Times","Movie_Format","Synopsis","Date","Searched_City"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Shaft (2019)","R","4.5","11:30a | 3:45p | 6:40p | 10:40p","Standard","John Shaft Jr. may be an FBI cyber security expert, but to uncover the truth behind his best friend's untimely death, he needs an education that only his dad can provide. Absent throughout his childhood, the legendary John Shaft agrees to help his son navigate the heroin-infested underbelly of Harlem, N.Y. Besides, the locked and loaded Shaft has his own score to settle -- both professional and personal.","2019-06-21","High Springs, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Men in Black: International","PG-13","3.5","11:15a | 1:50p | 4:30p | 7:15p | 9:00p","Standard","The Men in Black have always protected the Earth from the scum of the universe. Is this new adventure, they tackled the biggest, most global threat to date: a mole in the Men in Black organization.","2019-06-23","Belleview, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Rocketman","R","4.5","9:30a | 12:15p | 3:00p | 5:45p | 8:30p","Standard","The epic musical story of Elton John, his breakthrough years and his transformation from shy piano prodigy to international superstar. Set to his most beloved songs, witness how a small-town boy became one of the most iconic figures in pop history.","2019-06-21","Belleview, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Aladdin (2019)","PG","4.5","12:00p | 4:25p | 7:10p | 10:15p","Standard","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-23","High Springs, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","The Dead Don't Die","R","3","11:50a | 2:40p | 5:15p | 7:50p | 10:25p","Standard","In the sleepy small town of Centerville, something is not quite right. The moon hangs large and low in the sky, the hours of daylight are becoming unpredictable, and animals are beginning to exhibit unusual behaviors. News reports are scary, and scientists are concerned, but no one foresees the strangest and most dangerous repercussion that will soon start plaguing Centerville: the dead rise from their graves and feast on the living, and the citizens must battle to survive.","2019-06-23","High Springs, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Rocketman","R","4.5","12:55p | 4:15p | 7:25p | 10:30p","Standard","The epic musical story of Elton John, his breakthrough years and his transformation from shy piano prodigy to international superstar. Set to his most beloved songs, witness how a small-town boy became one of the most iconic figures in pop history.","2019-06-23","Ocala, FL"
"50 S. Magnolia Ave., Ocala, FL 34471","Marion Theatre","Men in Black: International","PG-13","3.5","1:00p | 4:00p | 7:00p","Standard","The Men in Black have always protected the Earth from the scum of the universe. Is this new adventure, they tackled the biggest, most global threat to date: a mole in the Men in Black organization.","2019-06-23","Ocala, FL"
"2021 Silver Springs Blvd, Ocala, FL 34471","Ocala Center 6","Shaft (2019)","R","4.5","1:00p | 4:00p | 7:00p | 9:45p","Standard","John Shaft Jr. may be an FBI cyber security expert, but to uncover the truth behind his best friend's untimely death, he needs an education that only his dad can provide. Absent throughout his childhood, the legendary John Shaft agrees to help his son navigate the heroin-infested underbelly of Harlem, N.Y. Besides, the locked and loaded Shaft has his own score to settle -- both professional and personal.","2019-06-22","Ocala, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Shaft (2019)","R","4.5","9:40p","Standard","John Shaft Jr. may be an FBI cyber security expert, but to uncover the truth behind his best friend's untimely death, he needs an education that only his dad can provide. Absent throughout his childhood, the legendary John Shaft agrees to help his son navigate the heroin-infested underbelly of Harlem, N.Y. Besides, the locked and loaded Shaft has his own score to settle -- both professional and personal.","2019-06-23","High Springs, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","The Dead Don't Die","R","3","12:20a | 9:30a | 12:00p | 2:30p | 7:30p | 9:55p","Standard","In the sleepy small town of Centerville, something is not quite right. The moon hangs large and low in the sky, the hours of daylight are becoming unpredictable, and animals are beginning to exhibit unusual behaviors. News reports are scary, and scientists are concerned, but no one foresees the strangest and most dangerous repercussion that will soon start plaguing Centerville: the dead rise from their graves and feast on the living, and the citizens must battle to survive.","2019-06-22","The Villages, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","Dark Phoenix","PG-13","3.5","1:00p | 4:00p | 7:00p | 10:05p","Standard","This is the story of one of the X-Men's most beloved characters, Jean Grey, as she evolves into the iconic DARK PHOENIX. During a life-threatening rescue mission in space, Jean is hit by a cosmic force that transforms her into one of the most powerful mutants of all. Wrestling with this increasingly unstable power as well as her own personal demons, Jean spirals out of control, tearing the X-Men family apart and threatening to destroy the very fabric of our planet. The film is the most intense and emotional X-Men movie ever made. It is the culmination of 20 years of X-Men movies, as the family of mutants that we've come to know and love must face their most devastating enemy yet -- one of their own.","2019-06-23","High Springs, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Holy Lands","","","12:00p | 4:45p | 7:05p | 9:25p","Standard","","2019-06-21","The Villages, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","Toy Story 4","G","5","12:10p | 2:50p | 5:30p | 8:10p | 10:50p | 11:30a | 11:50a | 2:10p | 2:30p | 4:50p | 5:10p | 7:45p | 7:50p | 10:45p","Standard","Woody, Buzz Lightyear and the rest of the gang embark on a road trip with Bonnie and a new toy named Forky. The adventurous journey turns into an unexpected reunion as Woody's slight detour leads him to his long-lost friend Bo Peep. As Woody and Bo discuss the old days, they soon start to realize that they're worlds apart when it comes to what they want from life as a toy.","2019-06-23","High Springs, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","Dark Phoenix","PG-13","3.5","11:00a | 4:15p | 6:50p | 9:30p","Standard","This is the story of one of the X-Men's most beloved characters, Jean Grey, as she evolves into the iconic DARK PHOENIX. During a life-threatening rescue mission in space, Jean is hit by a cosmic force that transforms her into one of the most powerful mutants of all. Wrestling with this increasingly unstable power as well as her own personal demons, Jean spirals out of control, tearing the X-Men family apart and threatening to destroy the very fabric of our planet. The film is the most intense and emotional X-Men movie ever made. It is the culmination of 20 years of X-Men movies, as the family of mutants that we've come to know and love must face their most devastating enemy yet -- one of their own.","2019-06-21","The Villages, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Godzilla: King of the Monsters (2019)","PG-13","4","1:15p | 7:15p","Standard","The new story follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species—thought to be mere myths—rise again, they all vie for supremacy, leaving humanity’s very existence hanging in the balance.","2019-06-23","High Springs, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Dark Phoenix","PG-13","3.5","10:45a | 4:30p | 7:35p | 10:25p","Standard","This is the story of one of the X-Men's most beloved characters, Jean Grey, as she evolves into the iconic DARK PHOENIX. During a life-threatening rescue mission in space, Jean is hit by a cosmic force that transforms her into one of the most powerful mutants of all. Wrestling with this increasingly unstable power as well as her own personal demons, Jean spirals out of control, tearing the X-Men family apart and threatening to destroy the very fabric of our planet. The film is the most intense and emotional X-Men movie ever made. It is the culmination of 20 years of X-Men movies, as the family of mutants that we've come to know and love must face their most devastating enemy yet -- one of their own.","2019-06-22","Gainesville, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Shaft (2019)","R","4.5","12:50p | 4:05p | 7:45p | 10:25p","Standard","John Shaft Jr. may be an FBI cyber security expert, but to uncover the truth behind his best friend's untimely death, he needs an education that only his dad can provide. Absent throughout his childhood, the legendary John Shaft agrees to help his son navigate the heroin-infested underbelly of Harlem, N.Y. Besides, the locked and loaded Shaft has his own score to settle -- both professional and personal.","2019-06-21","Ocala, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","The Secret Life of Pets 2","PG","4.5","12:15p | 2:30p | 4:55p | 7:15p | 9:30p","Standard","Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.","2019-06-21","Ocala, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Aladdin (2019)","PG","4.5","12:20p | 3:20p | 6:45p | 9:55p","Standard","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-23","Belleview, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","The Secret Life of Pets 2","PG","4.5","10:45a | 1:25p | 3:45p | 6:00p | 8:20p | 10:40p","Standard","Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.","2019-06-23","High Springs, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Men in Black: International","PG-13","3.5","12:05p | 1:10p | 2:55p | 4:10p | 7:30p | 8:10p | 10:50p","Standard","The Men in Black have always protected the Earth from the scum of the universe. Is this new adventure, they tackled the biggest, most global threat to date: a mole in the Men in Black organization.","2019-06-23","Belleview, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Avengers: Endgame (2019)","PG-13","5","11:45a | 2:30p | 6:45p | 9:35p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-06-22","Gainesville, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Toy Story 4","G","5","9:30a | 11:50a | 2:10p | 4:30p | 6:50p | 9:10p","Standard","Woody, Buzz Lightyear and the rest of the gang embark on a road trip with Bonnie and a new toy named Forky. The adventurous journey turns into an unexpected reunion as Woody's slight detour leads him to his long-lost friend Bo Peep. As Woody and Bo discuss the old days, they soon start to realize that they're worlds apart when it comes to what they want from life as a toy.","2019-06-21","Belleview, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Shaft (2019)","R","4.5","11:30a | 3:45p | 6:40p | 10:40p","Standard","John Shaft Jr. may be an FBI cyber security expert, but to uncover the truth behind his best friend's untimely death, he needs an education that only his dad can provide. Absent throughout his childhood, the legendary John Shaft agrees to help his son navigate the heroin-infested underbelly of Harlem, N.Y. Besides, the locked and loaded Shaft has his own score to settle -- both professional and personal.","2019-06-23","Gainesville, FL"
